GI1=10[A],GI2=50[A],GV1=0.00340[V],Timestamp[us]|| kI1=0.00161, bI1=100,kI2=0.00016, bI2=140, kV1=0.003400.0274,-0.0006,3.8419,534698[us],0
0.0822,0.0646,3.8147,2101280[us],0
0.0806,0.0662,3.8045,2117414[us],0
0.0806,0.0648,3.8045,2137912[us],0
0.0806,0.0648,3.8045,2153986[us],0
0.0838,0.0645,3.8079,2170112[us],0
0.0790,0.0649,3.8045,2186232[us],0
0.0773,0.0645,3.8079,2202253[us],0
0.0790,0.0653,3.8079,2218371[us],0
0.0822,0.0651,3.8045,2234446[us],0
0.0822,0.0654,3.7977,2250619[us],0
0.0757,0.0657,3.8079,2266645[us],0
0.0741,0.0654,3.8079,2282772[us],0
0.0806,0.0653,3.8147,2298857[us],0
0.0790,0.0654,3.8113,2314994[us],0
0.0806,0.0648,3.8011,2331079[us],0
0.0806,0.0649,3.8147,2347208[us],0
0.0838,0.0654,3.8113,2377869[us],0
0.0870,0.0651,3.7943,2396578[us],0
0.0773,0.0653,3.7977,2415192[us],0
0.0806,0.0653,3.7909,2433871[us],0
0.0790,0.0651,3.8079,2452437[us],0
0.0838,0.0654,3.8079,2471112[us],0
0.0773,0.0653,3.8079,2489731[us],0
0.0806,0.3171,3.7773,2508392[us],0
0.0790,0.0648,3.8113,2527025[us],0
0.0741,0.0653,3.8113,2545700[us],0
0.0838,0.0653,3.8011,2564323[us],0
0.0822,0.0649,3.8045,2582989[us],0
0.0773,0.0643,3.7977,2601618[us],0
0.0757,0.0651,3.8011,2620240[us],0
0.0806,0.0654,3.8249,2643437[us],0
0.0822,0.0653,3.7909,2662114[us],0
0.0854,0.0659,3.8079,2680681[us],0
0.0870,0.0656,3.8079,2699343[us],0
0.0822,0.0657,3.8147,2718052[us],0
0.0822,0.0657,3.8147,2736732[us],0
0.0806,0.0657,3.8079,2755295[us],0
0.0806,0.0659,3.8079,2773957[us],0
0.0854,0.0649,3.8215,2792630[us],0
0.0790,0.0649,3.8147,2811306[us],0
0.0773,0.0659,3.8147,2829922[us],0
0.0822,0.0662,3.8079,2848591[us],0
0.0741,0.0675,3.8045,2867206[us],0
0.0806,0.0657,3.7943,2885924[us],0
0.0838,0.0656,3.8113,2908242[us],0
0.0806,0.0661,3.8147,2926871[us],0
0.0838,0.0648,3.8011,2945533[us],0
0.0854,0.0678,3.7535,2964239[us],0
0.0806,0.0651,3.7943,2983677[us],0
0.0822,0.0653,3.8079,3008857[us],0
0.0870,0.0659,3.8181,3027489[us],0
0.0806,0.0651,3.7977,3046119[us],0
0.0806,0.0648,3.8079,3064795[us],0
0.0822,0.0653,3.8045,3083504[us],0
0.0838,0.0653,3.8147,3102126[us],0
0.0806,0.0654,3.8113,3120802[us],0
0.0822,0.0657,3.8147,3139368[us],0
0.0806,0.0662,3.8079,3157984[us],0
0.0838,0.0664,3.8147,3176708[us],0
0.0838,0.0662,3.8079,3201646[us],0
0.0757,0.0659,3.7943,3220208[us],0
0.0790,0.0659,3.8045,3238892[us],0
0.0790,0.0654,3.8079,3257560[us],0
0.0838,0.0656,3.8045,3276166[us],0
0.0790,0.0646,3.8147,3294787[us],0
0.0870,0.0648,3.8079,3313411[us],0
0.0822,0.0646,3.8147,3332076[us],0
0.0806,0.0648,3.7977,3350754[us],0
0.0757,0.0654,3.8079,3369371[us],0
0.0806,0.0654,3.8113,3389712[us],0
0.0822,0.0662,3.7977,3408326[us],0
0.0806,0.0654,3.8215,3427039[us],0
0.0790,0.0648,3.8011,3445649[us],0
0.0822,0.0651,3.8011,3467856[us],0
0.0806,0.0657,3.7977,3486535[us],0
0.0870,0.0656,3.8079,3505315[us],0
0.0822,0.0653,3.8045,3523871[us],0
0.0806,0.0653,3.8045,3546051[us],0
0.0790,0.0661,3.8215,3564727[us],0
0.0790,0.0646,3.8147,3583436[us],0
0.0806,0.0645,3.8079,3602039[us],0
0.0790,0.0646,3.8079,3624325[us],0
0.0822,0.0640,3.8181,3642986[us],0
0.0790,0.0649,3.8215,3661582[us],0
0.0822,0.0654,3.8113,3680254[us],0
0.0854,0.0661,3.8079,3700908[us],0
0.0838,0.0651,3.8079,3719532[us],0
0.0822,0.0656,3.8079,3742676[us],0
0.0822,0.0653,3.8113,3763271[us],0
0.0790,0.0654,3.8045,3781897[us],0
0.0822,0.0648,3.8079,3800628[us],0
0.0773,0.0656,3.8079,3819241[us],0
0.0854,0.0649,3.8147,3838084[us],0
0.0773,0.0648,3.8045,3856740[us],0
0.0790,0.0643,3.8079,3875376[us],0
0.0790,0.0648,3.8181,3893989[us],0
0.0854,0.0643,3.8011,3912610[us],0
0.0773,0.0643,3.8079,3931302[us],0
0.0790,0.0649,3.7977,3951744[us],0
0.0790,0.0654,3.8079,3970312[us],0
0.0790,0.0651,3.8181,3988997[us],0
0.0806,0.0654,3.8113,4011418[us],0
0.0838,0.0653,3.8079,4031716[us],0
0.0806,0.0653,3.8113,4050375[us],0
0.0870,0.0654,3.8045,4072657[us],0
0.0838,0.0654,3.7977,4091311[us],0
0.0838,0.0651,3.8113,4109940[us],0
0.3142,0.0627,3.7977,4128571[us],0
0.0757,0.0653,3.8011,4147470[us],0
0.0773,0.0649,3.8079,4166138[us],0
0.0790,0.0653,3.8181,4186599[us],0
0.0870,0.0648,3.8079,4205257[us],0
0.0822,0.0646,3.8113,4225805[us],0
0.0806,0.0651,3.8079,4244421[us],0
0.0757,0.0648,3.7977,4263037[us],0
0.0806,0.0651,3.8079,4286288[us],0
0.0773,0.0651,3.8079,4304842[us],0
0.0790,0.0653,3.8045,4323454[us],0
0.0806,0.0651,3.8079,4342115[us],0
0.0854,0.0653,3.8079,4360775[us],0
0.0822,0.0651,3.8113,4379345[us],0
0.0790,0.0648,3.8079,4398004[us],0
0.0838,0.0649,3.8113,4416618[us],0
0.0870,0.0656,3.8079,4435256[us],0
0.0822,0.0651,3.8045,4453908[us],0
0.0806,0.0648,3.8045,4472593[us],0
0.0757,0.0654,3.8147,4491202[us],0
0.0822,0.0649,3.8181,4509884[us],0
0.0757,0.0656,3.8079,4528560[us],0
0.0822,0.0653,3.8113,4547175[us],0
0.0757,0.0653,3.8045,4580432[us],0
0.0838,0.0659,3.8147,4599103[us],0
0.0886,0.0654,3.7943,4617673[us],0
0.0822,0.0654,3.7977,4636348[us],0
0.0773,0.0651,3.7977,4654932[us],0
0.0838,0.0649,3.8079,4673661[us],0
0.0838,0.0661,3.8079,4692348[us],0
0.0822,0.0646,3.8079,4711004[us],0
0.0757,0.0649,3.8079,4729640[us],0
0.0822,0.0645,3.7977,4748305[us],0
0.0790,0.0653,3.8113,4766879[us],0
0.0806,0.0649,3.7943,4785542[us],0
0.0838,0.0646,3.8113,4804163[us],0
0.0822,0.0653,3.8079,4822860[us],0
0.0790,0.0646,3.8181,4846037[us],0
0.0773,0.0649,3.8113,4864712[us],0
0.0822,0.0653,3.8079,4883335[us],0
0.0806,0.0656,3.8011,4902007[us],0
0.0757,0.0657,3.8045,4920681[us],0
0.0806,0.0661,3.8147,4939324[us],0
0.0790,0.0661,3.8011,4957929[us],0
0.0806,0.0657,3.8147,4976602[us],0
0.0806,0.0656,3.8113,4995280[us],0
0.0757,0.0649,3.8147,5013944[us],0
0.0806,0.0646,3.8079,5032576[us],0
0.0806,0.0648,3.8045,5051237[us],0
0.0790,0.0653,3.7977,5069848[us],0
0.0773,0.0654,3.8113,5088576[us],0
0.0822,0.0653,3.8147,5110904[us],0
0.0822,0.0653,3.8079,5129485[us],0
0.0838,0.0653,3.8215,5148147[us],0
0.0838,0.0654,3.7943,5166783[us],0
0.0822,0.0659,3.7943,5185454[us],0
0.0806,0.0643,3.8045,5204103[us],0
0.0838,0.0649,3.8147,5222764[us],0
0.0822,0.0651,3.8045,5241436[us],0
0.0822,0.0646,3.8215,5260132[us],0
0.0773,0.0651,3.8147,5278752[us],0
0.0838,0.0653,3.8079,5297423[us],0
0.0822,0.0654,3.8011,5316116[us],0
0.0806,0.0661,3.8079,5334822[us],0
0.0854,0.0649,3.7943,5354222[us],0
0.0822,0.3015,3.7671,5383881[us],0
0.0790,0.0654,3.8045,5402587[us],0
0.0806,0.0656,3.8045,5421214[us],0
0.0773,0.0649,3.8113,5439822[us],0
0.0838,0.0656,3.8011,5458454[us],0
0.0838,0.0659,3.8011,5477245[us],0
0.0790,0.0651,3.8181,5495854[us],0
0.0822,0.0654,3.8181,5514486[us],0
0.0806,0.0654,3.8011,5533115[us],0
0.0773,0.0656,3.8011,5551735[us],0
0.0822,0.0657,3.7977,5570287[us],0
0.0773,0.0654,3.8079,5588896[us],0
0.0870,0.0657,3.8079,5607525[us],0
0.0806,0.0653,3.7977,5626248[us],0
0.0806,0.0654,3.8147,5644881[us],0
0.0806,0.0656,3.8147,5667151[us],0
0.0806,0.0657,3.8045,5685822[us],0
0.0806,0.0661,3.8045,5704464[us],0
0.0806,0.0664,3.8045,5723092[us],0
0.0822,0.0654,3.8011,5741652[us],0
0.0757,0.0653,3.8113,5760282[us],0
0.0806,0.0662,3.8181,5778982[us],0
0.0870,0.0690,3.8045,5797697[us],0
0.0886,0.0648,3.8011,5816327[us],0
0.0806,0.0646,3.8011,5834999[us],0
0.0838,0.0656,3.8045,5853630[us],0
0.0870,0.0646,3.8113,5874042[us],0
0.0854,0.0651,3.8079,5892610[us],0
0.0806,0.0646,3.8181,5911316[us],0
0.0854,0.0656,3.8079,5934568[us],0
0.0822,0.0659,3.8045,5953240[us],0
0.0838,0.0662,3.8147,5971916[us],0
0.0806,0.0659,3.8011,5990576[us],0
0.0806,0.0657,3.8079,6009204[us],0
0.0870,0.0664,3.8249,6027867[us],0
0.0838,0.0656,3.7977,6048231[us],0
0.0806,0.0648,3.7977,6066896[us],0
0.0790,0.0651,3.7977,6085529[us],0
0.0790,0.0653,3.8079,6104143[us],0
0.0773,0.0656,3.8011,6122840[us],0
0.0757,0.0653,3.8113,6141437[us],0
0.0838,0.0654,3.7943,6160077[us],0
0.0870,0.0653,3.8147,6178744[us],0
0.0822,0.0653,3.8113,6201080[us],0
0.0773,0.0649,3.7909,6219654[us],0
0.0838,0.0656,3.8045,6238332[us],0
0.0822,0.0651,3.8113,6256905[us],0
0.0822,0.0651,3.8079,6275599[us],0
0.0790,0.0654,3.8181,6294170[us],0
0.0773,0.0653,3.8113,6312764[us],0
0.0790,0.0654,3.8079,6331341[us],0
0.0806,0.0657,3.7977,6350025[us],0
0.0790,0.0651,3.7943,6368701[us],0
0.0757,0.0651,3.8011,6387337[us],0
0.0838,0.0654,3.8079,6405901[us],0
0.0822,0.0649,3.8079,6424575[us],0
0.0822,0.0656,3.8079,6443323[us],0
0.0822,0.0657,3.8045,6466392[us],0
0.0822,0.0656,3.8079,6484999[us],0
0.0854,0.0657,3.8011,6503572[us],0
0.0870,0.0656,3.8079,6522166[us],0
0.0838,0.0651,3.8147,6540770[us],0
0.0854,0.0657,3.8045,6559356[us],0
0.0854,0.0659,3.8147,6577908[us],0
0.0838,0.0659,3.8045,6596423[us],0
0.0822,0.0657,3.8147,6615009[us],0
0.0838,0.0656,3.8079,6633571[us],0
0.0838,0.0659,3.8113,6652182[us],0
0.0854,0.0645,3.8113,6670696[us],0
0.0790,0.0640,3.8147,6689399[us],0
0.0838,0.0649,3.8079,6707960[us],0
0.0773,0.0643,3.8011,6742202[us],0
0.0757,0.0649,3.8011,6761873[us],0
0.0838,0.0645,3.8045,6781595[us],0
0.0838,0.0657,3.8011,6801202[us],0
0.0838,0.0657,3.7977,6820872[us],0
0.0790,0.0727,3.8113,6840478[us],0
0.0822,0.0654,3.8113,6860210[us],0
0.0854,0.0649,3.8113,6879783[us],0
0.0822,0.0654,3.8079,6899458[us],0
0.0838,0.0701,3.7943,6919061[us],0
0.0822,0.0654,3.8045,6938768[us],0
0.0773,0.0648,3.8147,6958465[us],0
0.0838,0.0659,3.7909,6978163[us],0
0.0822,0.0657,3.8113,6997688[us],0
0.0822,0.0656,3.8079,7017353[us],0
0.0790,0.0654,3.8045,7041544[us],0
0.0757,0.0646,3.8045,7060010[us],0
0.0773,0.0662,3.8045,7078437[us],0
0.0790,0.0651,3.8181,7096815[us],0
0.0838,0.0654,3.8045,7115311[us],0
0.0838,0.0651,3.8079,7133780[us],0
0.0854,0.0651,3.8011,7152213[us],0
0.0806,0.0649,3.8079,7170584[us],0
0.0790,0.0656,3.8079,7189075[us],0
0.0773,0.0657,3.7977,7207567[us],0
0.0790,0.0661,3.8113,7226026[us],0
0.0822,0.0656,3.8113,7244501[us],0
0.0806,0.0661,3.8113,7262924[us],0
0.0838,0.0651,3.8181,7281453[us],0
0.0773,0.0645,3.8011,7303583[us],0
0.0838,0.0651,3.8045,7322014[us],0
0.0838,0.0649,3.8113,7340419[us],0
0.0773,0.0654,3.8045,7358897[us],0
0.0790,0.0651,3.8011,7377372[us],0
0.0806,0.0661,3.8181,7395794[us],0
0.0822,0.0662,3.8147,7414212[us],0
0.0806,0.0648,3.8011,7432697[us],0
0.0806,0.0654,3.8147,7451185[us],0
0.0822,0.0651,3.8079,7469611[us],0
0.0790,0.0653,3.8147,7488088[us],0
0.0757,0.0648,3.8045,7506505[us],0
0.0838,0.0661,3.8011,7525018[us],0
0.0773,0.0653,3.8147,7543439[us],0
0.0838,0.0657,3.7977,7566392[us],0
0.0822,0.0657,3.7943,7584814[us],0
0.0822,0.0659,3.7977,7603341[us],0
0.0806,0.0664,3.8011,7621770[us],0
0.0854,0.0661,3.8045,7640233[us],0
0.0806,0.0657,3.8147,7658650[us],0
0.0806,0.0646,3.7943,7677268[us],0
0.0806,0.0662,3.8113,7695743[us],0
0.0806,0.0653,3.8045,7721517[us],0
0.0854,0.0657,3.8045,7739936[us],0
0.0806,0.0657,3.8079,7758345[us],0
0.0806,0.0654,3.8147,7776725[us],0
0.0806,0.0662,3.8011,7795157[us],0
0.0806,0.0657,3.8113,7813595[us],0
0.0854,0.0657,3.8079,7835692[us],0
0.0790,0.0653,3.7943,7854104[us],0
0.0790,0.0649,3.8147,7872587[us],0
0.0822,0.0711,3.8079,7891221[us],0
0.0854,0.0653,3.8079,7909681[us],0
0.0806,0.0653,3.8045,7928085[us],0
0.0773,0.0657,3.8181,7946505[us],0
0.0822,0.0654,3.8215,7965069[us],0
0.0822,0.0651,3.8011,7983552[us],0
0.0773,0.0661,3.8079,8001963[us],0
0.0854,0.0651,3.8147,8020341[us],0
0.0773,0.0646,3.7977,8038838[us],0
0.0806,0.0645,3.8113,8057367[us],0
0.0838,0.0659,3.8045,8077615[us],0
0.0822,0.0651,3.8113,8096057[us],0
0.0838,0.0649,3.8045,8122529[us],0
0.0790,0.0653,3.8113,8141024[us],0
0.0757,0.0659,3.8147,8159396[us],0
0.0822,0.0659,3.7943,8177946[us],0
0.0822,0.0653,3.8045,8196336[us],0
0.0870,0.0664,3.8113,8214979[us],0
0.0854,0.0656,3.8079,8233402[us],0
0.3174,0.0383,3.7705,8252025[us],0
0.0854,0.0659,3.8011,8270457[us],0
0.0822,0.0648,3.8045,8288954[us],0
0.0790,0.0665,3.8113,8307432[us],0
0.0822,0.0661,3.8181,8327621[us],0
0.0838,0.0656,3.8147,8346006[us],0
0.0838,0.0661,3.8079,8364439[us],0
0.0854,0.0657,3.7977,8386575[us],0
0.0854,0.0661,3.8079,8408677[us],0
0.0806,0.0662,3.8045,8427095[us],0
0.0838,0.0659,3.8147,8445473[us],0
0.0790,0.0657,3.8045,8463967[us],0
0.0854,0.0656,3.8147,8484390[us],0
0.0838,0.0657,3.7977,8502873[us],0
0.0838,0.0654,3.7977,8521309[us],0
0.0822,0.0659,3.8181,8539740[us],0
0.0483,0.0654,3.7977,8560110[us],0
0.0822,0.0667,3.8079,8578588[us],0
0.0870,0.0659,3.8147,8597008[us],0
0.0806,0.0646,3.8113,8615433[us],0
0.0838,0.0653,3.8147,8634014[us],0
0.0854,0.0651,3.8181,8658871[us],0
0.0790,0.0645,3.8147,8677305[us],0
0.0838,0.0645,3.7977,8699256[us],0
0.0790,0.0662,3.8147,8717680[us],0
0.0790,0.0657,3.8113,8736116[us],0
0.0822,0.0651,3.7909,8754531[us],0
0.0838,0.0664,3.8011,8776599[us],0
0.0790,0.0649,3.7943,8794963[us],0
0.0806,0.0651,3.8079,8813473[us],0
0.0806,0.0657,3.8181,8831907[us],0
0.0773,0.0653,3.7977,8853893[us],0
0.0806,0.0659,3.7943,8872364[us],0
0.0773,0.0645,3.8045,8890950[us],0
0.0773,0.0641,3.8113,8909376[us],0
0.0741,0.0643,3.7977,8942364[us],0
0.0822,0.0646,3.8113,8960857[us],0
0.0822,0.0651,3.8113,8979287[us],0
0.0741,0.0646,3.8113,8997720[us],0
0.0838,0.0656,3.8079,9016256[us],0
0.0838,0.0661,3.8113,9034689[us],0
0.0790,0.0654,3.8011,9053206[us],0
0.0822,0.0653,3.7977,9071594[us],0
0.0838,0.0657,3.8011,9090087[us],0
0.0822,0.0649,3.8079,9108458[us],0
0.0854,0.0657,3.7977,9126993[us],0
0.0806,0.0648,3.8011,9145423[us],0
0.0757,0.0645,3.8045,9163880[us],0
0.0838,0.0640,3.8079,9182312[us],0
0.0822,0.0648,3.7943,9205368[us],0
0.0790,0.0646,3.8045,9223759[us],0
0.0822,0.0651,3.7875,9242174[us],0
0.0854,0.0643,3.8079,9260603[us],0
0.0790,0.0649,3.8079,9279025[us],0
0.0725,0.0648,3.8011,9297501[us],0
0.0725,0.0649,3.8079,9315971[us],0
0.0806,0.0656,3.8011,9334399[us],0
0.0854,0.0667,3.8045,9352837[us],0
0.0822,0.0661,3.8045,9371349[us],0
0.0806,0.0657,3.8011,9389826[us],0
0.0822,0.0657,3.8045,9408276[us],0
0.0854,0.0653,3.8113,9426728[us],0
0.0773,0.0661,3.8113,9445189[us],0
0.0838,0.0657,3.8181,9463669[us],0
0.0806,0.0661,3.8011,9485763[us],0
0.0773,0.0651,3.8011,9504143[us],0
0.0822,0.0649,3.8113,9522623[us],0
0.0838,0.0654,3.8147,9541057[us],0
0.0790,0.0657,3.8113,9559528[us],0
0.0838,0.0657,3.7977,9577903[us],0
0.0806,0.0662,3.8079,9596325[us],0
0.0854,0.0659,3.8011,9614763[us],0
0.0822,0.0656,3.8181,9633232[us],0
0.0822,0.0653,3.8147,9651680[us],0
0.0822,0.0648,3.8079,9670143[us],0
0.0822,0.0648,3.7943,9688521[us],0
0.0822,0.0648,3.8113,9707041[us],0
0.0806,0.0646,3.8045,9725470[us],0
0.0854,0.0651,3.8045,9748402[us],0
0.0822,0.0654,3.8011,9766822[us],0
0.0854,0.0654,3.8011,9785352[us],0
0.0806,0.0657,3.8045,9803773[us],0
0.0790,0.0653,3.8011,9822239[us],0
0.0757,0.0670,3.7977,9840701[us],0
0.0806,0.0659,3.7943,9859231[us],0
0.0790,0.0648,3.8181,9877727[us],0
0.0773,0.0654,3.8181,9896193[us],0
0.0806,0.0659,3.8147,9914633[us],0
0.0822,0.0651,3.7943,9933045[us],0
0.0854,0.0709,3.8045,9951528[us],0
0.0806,0.0651,3.7977,9969947[us],0
0.0773,0.0649,3.8011,9988374[us],0
0.0822,0.0654,3.8045,10010582[us],0
0.0790,0.0654,3.7977,10029100[us],0
0.0790,0.0654,3.8113,10048282[us],0
0.0870,0.0648,3.8011,10073249[us],0
0.0822,0.0653,3.8079,10091805[us],0
0.0822,0.0661,3.8011,10110170[us],0
0.0838,0.0657,3.8011,10128658[us],0
0.0854,0.0661,3.8011,10147100[us],0
0.0838,0.0664,3.8045,10165527[us],0
0.0870,0.0662,3.8045,10184014[us],0
0.0838,0.0661,3.8011,10202445[us],0
0.0838,0.0656,3.8011,10220853[us],0
0.0886,0.0654,3.8079,10239307[us],0
0.0790,0.0656,3.8045,10257774[us],0
0.0854,0.0651,3.8113,10280707[us],0
0.0806,0.0651,3.8079,10299134[us],0
0.0838,0.0657,3.8011,10317646[us],0
0.0918,0.0657,3.8011,10336108[us],0
0.0790,0.0653,3.8079,10354630[us],0
0.0822,0.0654,3.8011,10374726[us],0
0.0854,0.0651,3.8011,10393239[us],0
0.0773,0.0649,3.8181,10411681[us],0
0.0838,0.0662,3.7943,10430116[us],0
0.0790,0.0651,3.8181,10448606[us],0
0.0806,0.0649,3.8147,10467067[us],0
0.0757,0.0656,3.8079,10485575[us],0
0.0532,0.0653,3.8079,10503998[us],0
0.0790,0.0648,3.8011,10522478[us],0
0.0838,0.0641,3.8079,10544481[us],0
0.0806,0.0649,3.8181,10563021[us],0
0.0790,0.0651,3.8113,10581403[us],0
0.0773,0.0656,3.8181,10599928[us],0
0.0806,0.0653,3.8045,10618315[us],0
0.0822,0.0646,3.7909,10636842[us],0
0.0806,0.0649,3.8011,10655229[us],0
0.0806,0.0659,3.8113,10677221[us],0
0.0838,0.0659,3.8079,10695701[us],0
0.0822,0.0659,3.8079,10714184[us],0
0.0806,0.0661,3.8147,10732621[us],0
0.0838,0.0657,3.8079,10752803[us],0
0.0854,0.0659,3.8011,10771169[us],0
0.0822,0.0656,3.7977,10789658[us],0
0.0838,0.0653,3.8079,10814470[us],0
0.0790,0.0659,3.8011,10832908[us],0
0.0741,0.0657,3.8045,10851344[us],0
0.0806,0.0654,3.8045,10869771[us],0
0.0806,0.0657,3.8045,10888259[us],0
0.0838,0.0651,3.7943,10906641[us],0
0.0790,0.0659,3.8147,10925092[us],0
0.0854,0.0656,3.8045,10943527[us],0
0.0757,0.0651,3.8011,10961922[us],0
0.0838,0.0648,3.7943,10980415[us],0
0.0806,0.0657,3.8147,10998879[us],0
0.0790,0.0653,3.8045,11017376[us],0
0.0790,0.0656,3.8045,11035810[us],0
0.0806,0.0661,3.8011,11068985[us],0
0.0838,0.0656,3.8079,11087383[us],0
0.0790,0.0651,3.7909,11105876[us],0
0.0757,0.0654,3.7977,11124371[us],0
0.0838,0.0661,3.8045,11142896[us],0
0.0806,0.0654,3.8147,11161292[us],0
0.0806,0.0669,3.8079,11179808[us],0
0.0790,0.0654,3.8181,11198192[us],0
0.0773,0.0654,3.8113,11216696[us],0
0.0806,0.0651,3.7977,11235079[us],0
0.0822,0.0653,3.8011,11253617[us],0
0.0838,0.0646,3.8113,11272004[us],0
0.0773,0.0646,3.7977,11290599[us],0
0.0790,0.0645,3.8113,11308986[us],0
0.0902,0.0645,3.8045,11331962[us],0
0.0806,0.0645,3.8181,11350352[us],0
0.0822,0.0651,3.8079,11368889[us],0
0.0806,0.0646,3.8113,11387329[us],0
0.0806,0.0646,3.8079,11405763[us],0
0.0806,0.0651,3.8011,11424135[us],0
0.0822,0.0651,3.8113,11442618[us],0
0.0806,0.0643,3.8045,11461110[us],0
0.0854,0.0645,3.7943,11479509[us],0
0.0790,0.0651,3.8079,11497947[us],0
0.0790,0.0651,3.8249,11516437[us],0
0.0838,0.0648,3.8045,11534955[us],0
0.0822,0.0656,3.8147,11553454[us],0
0.0806,0.0659,3.8045,11571840[us],0
0.0806,0.0653,3.8079,11593970[us],0
0.0806,0.0653,3.8011,11612548[us],0
0.0790,0.0649,3.8181,11630920[us],0
0.0822,0.0648,3.8079,11649356[us],0
0.0822,0.0654,3.8147,11667789[us],0
0.0854,0.0654,3.8045,11686262[us],0
0.0854,0.0648,3.8113,11704816[us],0
0.0773,0.0643,3.8045,11723341[us],0
